Entry	Reviewed	Gene Names
Q39RW4	unreviewed	Gmet_2792
Q39RW5	unreviewed	Gmet_2791
Q39RW7	unreviewed	Gmet_2789
Q39RW9	unreviewed	Gmet_2787
Q39RX0	unreviewed	cpkA Gmet_2786
Q39RX1	unreviewed	Gmet_2785
Q39RX2	unreviewed	Gmet_2784
Q39RX5	unreviewed	Gmet_2781
Q39RX6	unreviewed	Gmet_2780
Q39RX7	unreviewed	Gmet_2779
Q39RX8	unreviewed	Gmet_2778
Q39RX9	unreviewed	Gmet_2777
Q39RY0	unreviewed	lpxH Gmet_2776
Q39RY1	unreviewed	Gmet_2775
Q39RY2	unreviewed	Gmet_2774
Q39RY3	unreviewed	Gmet_2773
Q39RY5	unreviewed	Gmet_2771
Q39RZ1	unreviewed	Gmet_2765
Q39RZ3	unreviewed	Gmet_2763
Q39RZ5	unreviewed	Gmet_2761
Q39RZ7	unreviewed	Gmet_2759
Q39RZ8	unreviewed	Gmet_2758
Q39RZ9	unreviewed	Gmet_2757
Q39S00	unreviewed	Gmet_2756
Q39S01	unreviewed	Gmet_2755
Q39S02	unreviewed	Gmet_2754
Q39S03	unreviewed	pdhB Gmet_2753
Q39S05	unreviewed	Gmet_2751
Q39S06	unreviewed	Gmet_2750
Q39S07	unreviewed	Gmet_2749
Q39S11	unreviewed	Gmet_2745
Q39S12	unreviewed	Gmet_2744
Q39S13	unreviewed	Gmet_2743
Q39S14	unreviewed	Gmet_2742
Q39S15	unreviewed	Gmet_2741
Q39S16	unreviewed	Gmet_2740
Q39S17	unreviewed	cheV Gmet_2739
Q39S18	unreviewed	Gmet_2738
Q39S20	unreviewed	Gmet_2736
Q39S21	unreviewed	Gmet_2735
Q39S22	unreviewed	Gmet_2734
Q39S23	unreviewed	Gmet_2733
Q39S24	unreviewed	Gmet_2732
Q39S25	unreviewed	Gmet_2731
Q39S26	unreviewed	Gmet_2730
Q39S29	unreviewed	Gmet_2727
Q39S30	unreviewed	Gmet_2726
Q39S31	unreviewed	Gmet_2725
Q39S33	unreviewed	prx-1 Gmet_2723
Q39S35	unreviewed	Gmet_2721
Q39S36	unreviewed	tldD Gmet_2720
Q39S37	unreviewed	Gmet_2719
Q39S38	unreviewed	Gmet_2718
Q39S41	unreviewed	pbuG Gmet_2715
Q39S42	unreviewed	Gmet_2714
Q39S47	unreviewed	mcp40H-21 Gmet_2709
Q39S48	unreviewed	cheW40H-5 Gmet_2708
Q39S49	unreviewed	cheR40H-2 Gmet_2707
Q39S50	unreviewed	cheW40H-4 Gmet_2706
Q39S56	unreviewed	Gmet_2700
Q39S57	unreviewed	Gmet_2699
Q39S59	unreviewed	lytT Gmet_2697
Q39S60	unreviewed	cstA-2 Gmet_2696
Q39S61	unreviewed	hprA Gmet_2695
Q39S63	unreviewed	phoB Gmet_2693
Q39S64	unreviewed	Gmet_2692
Q39S65	unreviewed	Gmet_2691
Q39S66	unreviewed	Gmet_2690
Q39S68	unreviewed	Gmet_2688
Q39S69	unreviewed	Gmet_2687
Q39S73	unreviewed	Gmet_2683
Q39S74	unreviewed	Gmet_2682
Q39S75	unreviewed	Gmet_2681
Q39S76	unreviewed	Gmet_2680
Q39S77	unreviewed	Gmet_2679
Q39S78	unreviewed	usp-2 Gmet_2678
Q39S80	unreviewed	Gmet_2676
Q39S81	unreviewed	yhaM Gmet_2675
Q39S82	unreviewed	ycbL Gmet_2674
Q39S84	unreviewed	Gmet_2672
Q39S86	unreviewed	Gmet_2670
Q39S88	unreviewed	Gmet_2668
Q39S89	unreviewed	Gmet_2667
Q39S90	unreviewed	Gmet_2666
Q39S91	unreviewed	Gmet_2665
Q39S92	unreviewed	Gmet_2664
Q39S93	unreviewed	Gmet_2663
Q39S94	unreviewed	Gmet_2662
Q39S95	unreviewed	Gmet_2661
Q39S96	unreviewed	Gmet_2660
Q39S97	unreviewed	Gmet_2659
Q39S98	unreviewed	Gmet_2658
Q39S99	unreviewed	Gmet_2657
Q39SA0	unreviewed	Gmet_2656
Q39SA1	unreviewed	Gmet_2655
Q39SA2	unreviewed	Gmet_2654
Q39SA3	unreviewed	Gmet_2653
Q39SA4	unreviewed	Gmet_2652
Q39SA5	unreviewed	Gmet_2651
Q39SA6	unreviewed	Gmet_2650
Q39SA7	unreviewed	Gmet_2649
Q39SA8	unreviewed	Gmet_2648
Q39SA9	unreviewed	Gmet_2647
Q39SB0	unreviewed	Gmet_2646
Q39SB1	unreviewed	Gmet_2645
Q39SB4	unreviewed	cheR-7 Gmet_2641
Q39SB8	unreviewed	Gmet_2637
Q39SB9	unreviewed	Gmet_2636
Q39SC1	unreviewed	cydD Gmet_2634
Q39SC3	unreviewed	Gmet_2632
Q39SC4	unreviewed	Gmet_2631
Q39SC5	unreviewed	Gmet_2630
Q39SC6	unreviewed	Gmet_2629
Q39SC7	unreviewed	Gmet_2628
Q39SC8	unreviewed	Gmet_2627
Q39SC9	unreviewed	Gmet_2626
Q39SD0	unreviewed	Gmet_2625
Q39SD1	unreviewed	Gmet_2624
Q39SD2	unreviewed	Gmet_2623
Q39SD3	unreviewed	Gmet_2622
Q39SD4	unreviewed	rpiB-2 Gmet_2621
Q39SD5	unreviewed	gnd Gmet_2620
Q39SD8	unreviewed	Gmet_2617
Q39SD9	unreviewed	Gmet_2616
Q39SE0	unreviewed	Gmet_2615
Q39SE1	unreviewed	Gmet_2614
Q39SE2	unreviewed	Gmet_2613
Q39SE3	unreviewed	rpoE Gmet_2612
Q39SE4	unreviewed	Gmet_2611
Q39SE5	unreviewed	Gmet_2610
Q39SE6	unreviewed	Gmet_2609
Q39SE7	unreviewed	Gmet_2608
Q39SE9	unreviewed	rnk Gmet_2606
Q39SF0	unreviewed	Gmet_2605
Q39SF1	unreviewed	Gmet_2604
Q39SF3	unreviewed	Gmet_2602
Q39SF4	unreviewed	ehrA-1 Gmet_2601
Q39SF5	unreviewed	ehrB-1 Gmet_2600
Q39SF6	unreviewed	ehrC-1 Gmet_2599
Q39SF7	unreviewed	ehrD-1 Gmet_2598
Q39SF8	unreviewed	ehrL-1 Gmet_2597
Q39SF9	unreviewed	ehrS-1 Gmet_2596
Q39SG0	unreviewed	Gmet_2595
Q39SG1	unreviewed	Gmet_2594
Q39SG3	unreviewed	Gmet_2592
Q39SG4	unreviewed	Gmet_2591
Q39SG5	unreviewed	Gmet_2590
Q39SG6	unreviewed	Gmet_2589
Q39SH1	unreviewed	Gmet_2584
Q39SH2	unreviewed	Gmet_2583
Q39SH4	unreviewed	mscS-2 Gmet_2581
Q39SH6	unreviewed	Gmet_2579
Q39SH7	unreviewed	Gmet_2578
Q39SH8	unreviewed	namA Gmet_2577
Q39SH9	unreviewed	Gmet_2576
Q39SI0	unreviewed	Gmet_2575
Q39SI1	unreviewed	Gmet_2574
Q39SI2	unreviewed	rhlE-2 Gmet_2573
Q39SI3	unreviewed	Gmet_2572
Q39SI4	unreviewed	Gmet_2571
Q39SI6	unreviewed	Gmet_2569
Q39SI8	unreviewed	lpxA-2 Gmet_2567
Q39SI9	unreviewed	Gmet_2566
Q39SJ0	unreviewed	Gmet_2565
Q39SJ1	unreviewed	Gmet_2564
Q39SJ2	unreviewed	gnfM Gmet_2563
Q39SJ3	unreviewed	gnfL Gmet_2562
Q39SJ5	unreviewed	Gmet_2560
Q39SJ6	unreviewed	Gmet_2559
Q39SJ9	unreviewed	Gmet_2556
Q39SK0	unreviewed	Gmet_2555
Q39SK1	unreviewed	Gmet_2554
Q39SK2	unreviewed	Gmet_2553
Q39SK3	unreviewed	Gmet_2552
Q39SK4	unreviewed	Gmet_2551
Q39SK5	unreviewed	Gmet_2550
Q39SK6	unreviewed	metK-2 Gmet_2549
Q39SK7	unreviewed	Gmet_2548
Q39SK8	unreviewed	Gmet_2547
Q39SL0	unreviewed	Gmet_2545
Q39SL3	unreviewed	Gmet_2542
Q39SL4	unreviewed	Gmet_2541
Q39SL5	unreviewed	Gmet_2540
Q39SL8	unreviewed	Gmet_2535
Q39SL9	unreviewed	Gmet_2534
Q39SM0	unreviewed	Gmet_2533
Q39SM3	unreviewed	Gmet_2530
Q39SM4	unreviewed	Gmet_2529
Q39SM5	unreviewed	Gmet_2528
Q39SM6	unreviewed	Gmet_2527
Q39SM7	unreviewed	Gmet_2526
Q39SM8	unreviewed	Gmet_2525
Q39SM9	unreviewed	Gmet_2524
Q39SN0	unreviewed	Gmet_2523
Q39SN3	unreviewed	Gmet_2520
Q39SN4	unreviewed	Gmet_2519
Q39SN5	unreviewed	Gmet_2518
Q39SN6	unreviewed	Gmet_2517
Q39SN7	unreviewed	Gmet_2516
Q39SN9	unreviewed	Gmet_2513
Q39SP0	unreviewed	Gmet_2512
Q39SP2	unreviewed	bkdB Gmet_2510
Q39SP4	unreviewed	Gmet_2508
Q39SP6	unreviewed	Gmet_2506
Q39SP7	unreviewed	Gmet_2505
Q39SP8	unreviewed	Gmet_2504
Q39SQ0	unreviewed	Gmet_2502
Q39SQ1	unreviewed	Gmet_2500
Q39SQ2	unreviewed	Gmet_2499
Q39SQ5	unreviewed	trpG Gmet_2496
Q39SR0	unreviewed	Gmet_2490
Q39SR3	unreviewed	Gmet_2486
Q39SR4	unreviewed	Gmet_2485
Q39SR6	unreviewed	Gmet_2483
Q39SR8	unreviewed	Gmet_2481
Q39SR9	unreviewed	Gmet_2480
Q39SS0	unreviewed	Gmet_2479
Q39SS5	unreviewed	lptD Gmet_2474
Q39SS8	unreviewed	Gmet_2471
Q39SS9	unreviewed	Gmet_2470
Q39ST0	unreviewed	Gmet_2469
Q39ST1	unreviewed	Gmet_2468
Q39ST2	unreviewed	Gmet_2467
Q39ST3	unreviewed	exeA Gmet_2466
Q39ST4	unreviewed	Gmet_2465
Q39ST5	unreviewed	Gmet_2464
Q39ST7	unreviewed	Gmet_2462
Q39ST8	unreviewed	Gmet_2461
Q39SU0	unreviewed	Gmet_2459
Q39SU2	unreviewed	Gmet_2457
Q39SU3	unreviewed	Gmet_2456
Q39SU4	unreviewed	ispB Gmet_2455
Q39SU6	unreviewed	Gmet_2453
Q39SU7	unreviewed	resA Gmet_2452
Q39SU8	unreviewed	ccdA-1 Gmet_2451
Q39SU9	unreviewed	Gmet_2450
Q39SV0	unreviewed	Gmet_2449
Q39SV1	unreviewed	Gmet_2448
Q39SV2	unreviewed	Gmet_2447
Q39SV3	unreviewed	Gmet_2446
Q39SV6	unreviewed	Gmet_2443
Q39SV7	unreviewed	ideR Gmet_2442
Q39SV8	unreviewed	nikMN Gmet_2441
Q39SV9	unreviewed	nikQ Gmet_2440
Q39SW1	unreviewed	Gmet_2438
Q39SW2	unreviewed	kdpE Gmet_2437
Q39SW7	unreviewed	Gmet_2432
Q39SW8	unreviewed	cheY34H-2 Gmet_2431
Q39SW9	unreviewed	mcp34H-1 Gmet_2430
Q39SX0	unreviewed	Gmet_2429
Q39SX1	unreviewed	cheY34H-1 Gmet_2428
Q39SX4	unreviewed	Gmet_2425
Q39SX6	unreviewed	mcp34H-3 Gmet_2423
Q39SX8	unreviewed	cheW34H Gmet_2421
Q39SX9	unreviewed	cheR34H Gmet_2420
Q39SY2	unreviewed	Gmet_2417
Q39SY3	unreviewed	hpnJ Gmet_2416
Q39SY4	unreviewed	hpnK Gmet_2415
Q39SY5	unreviewed	Gmet_2414
Q39SY6	unreviewed	Gmet_2413
Q39SY8	unreviewed	Gmet_2411
Q39SZ0	unreviewed	Gmet_2409
Q39SZ1	unreviewed	Gmet_2408
Q39SZ2	unreviewed	Gmet_2407
Q39SZ3	unreviewed	Gmet_2406
Q39SZ4	unreviewed	Gmet_2405
Q39SZ6	unreviewed	Gmet_2403
Q39SZ7	unreviewed	Gmet_2402
Q39SZ8	unreviewed	yyaL Gmet_2401
Q39T00	unreviewed	mazG Gmet_2399
Q39T02	unreviewed	frdC Gmet_2397
Q39T03	unreviewed	frdA Gmet_2396
Q39T05	unreviewed	Gmet_2394
Q39T07	unreviewed	Gmet_2392
Q39T09	unreviewed	metY-1 Gmet_2390
Q39T10	unreviewed	acpH Gmet_2389
Q39T11	unreviewed	Gmet_2388
Q39T12	unreviewed	Gmet_2387
Q39T14	unreviewed	Gmet_2385
Q39T15	unreviewed	selU Gmet_2384
Q39T16	unreviewed	Gmet_2383
Q39T17	unreviewed	Gmet_2382
Q39T18	unreviewed	Gmet_2381
Q39T19	unreviewed	Gmet_2380
Q39T22	unreviewed	Gmet_2377
Q39T28	unreviewed	Gmet_2371
Q39T31	unreviewed	Gmet_2368
Q39T34	unreviewed	Gmet_2365
Q39T35	unreviewed	Gmet_2364
Q39T36	unreviewed	Gmet_2363
Q39T38	unreviewed	Gmet_2361
Q39T40	unreviewed	lolE-1 Gmet_2359
Q39T42	unreviewed	yaeT Gmet_2357
Q39T47	unreviewed	gnnA Gmet_2352
Q39T48	unreviewed	gnnB Gmet_2351
Q39T50	unreviewed	msbA Gmet_2349
Q39T53	unreviewed	Gmet_2346
Q39T55	unreviewed	Gmet_2344
Q39T56	unreviewed	Gmet_2343
Q39T57	unreviewed	Gmet_2342
Q39T58	unreviewed	Gmet_2341
Q39T59	unreviewed	acsA Gmet_2340
Q39T60	unreviewed	acpP-4 Gmet_2339
Q39T61	unreviewed	Gmet_2338
Q39T62	unreviewed	Gmet_2337
Q39T63	unreviewed	Gmet_2336
Q39T64	unreviewed	Gmet_2335
Q39T65	unreviewed	Gmet_2334
Q39T66	unreviewed	Gmet_2333
Q39T67	unreviewed	Gmet_2332
Q39T69	unreviewed	uge Gmet_2330
Q39T71	unreviewed	yicC Gmet_2328
Q39T75	unreviewed	Gmet_2324
Q39T77	unreviewed	Gmet_2322
Q39T79	unreviewed	Gmet_2320
Q39T83	unreviewed	Gmet_2316
Q39T86	unreviewed	Gmet_2313
Q39T87	unreviewed	cheY40H-1 Gmet_2312
Q39T89	unreviewed	Gmet_2310
Q39T90	unreviewed	cheW40H-1 Gmet_2309
Q39T91	unreviewed	cheY40H-2 Gmet_2308
Q39T92	unreviewed	cheW40H-2 Gmet_2307
Q39T93	unreviewed	Gmet_2306
Q39T94	unreviewed	cheR40H-1 Gmet_2305
Q39T96	unreviewed	Gmet_2303
Q39T97	unreviewed	cheY40H-4 Gmet_2302
Q39T98	unreviewed	Gmet_2301
Q39TA0	unreviewed	lptE Gmet_2299
Q39TA1	unreviewed	holA Gmet_2298
Q39TA4	unreviewed	Gmet_2295
Q39TA5	unreviewed	Gmet_2294
Q39TA8	unreviewed	Gmet_2291
Q39TA9	unreviewed	Gmet_2290
Q39TB0	unreviewed	Gmet_2289
Q39TB1	unreviewed	Gmet_2288
Q39TB2	unreviewed	Gmet_2287
Q39TB3	unreviewed	Gmet_2286
Q39TB4	unreviewed	ccaC Gmet_2285
Q39TB6	unreviewed	Gmet_2283
Q39TB7	unreviewed	Gmet_2282
Q39TB8	unreviewed	Gmet_2281
Q39TB9	unreviewed	Gmet_2280
Q39TC0	unreviewed	Gmet_2279
Q39TC1	unreviewed	Gmet_2277
Q39TC2	unreviewed	Gmet_2276
Q39TC3	unreviewed	Gmet_2275
Q39TC4	unreviewed	Gmet_2274
Q39TC8	unreviewed	Gmet_2270
Q39TC9	unreviewed	Gmet_2269
Q39TD0	unreviewed	Gmet_2268
Q39TD1	unreviewed	Gmet_2267
Q39TD2	unreviewed	etfB-8 Gmet_2266
Q39TD3	unreviewed	etfA-8 Gmet_2265
Q39TD4	unreviewed	Gmet_2264
Q39TD5	unreviewed	etfB-6 Gmet_2263
Q39TD6	unreviewed	etfA-6 Gmet_2262
Q39TD9	unreviewed	Gmet_2259
Q39TE0	unreviewed	etfB-3 Gmet_2258
Q39TE1	unreviewed	etfA-3 Gmet_2257
Q39TE2	unreviewed	Gmet_0007 Gmet_0093 Gmet_0708 Gmet_2256 Gmet_2593 Gmet_3081
Q39TE3	unreviewed	Gmet_2255
Q39TE4	unreviewed	Gmet_2254
Q39TE5	unreviewed	Gmet_2253
Q39TE6	unreviewed	Gmet_2251
Q39TE7	unreviewed	Gmet_2250
Q39TE8	unreviewed	Gmet_2249
Q39TE9	unreviewed	Gmet_2248
Q39TF0	unreviewed	Gmet_2247
Q39TF1	unreviewed	Gmet_2246
Q39TF2	unreviewed	Gmet_2245
Q39TF3	unreviewed	Gmet_2244
Q39TF4	unreviewed	Gmet_2243
Q39TF5	unreviewed	Gmet_2242
Q39TF6	unreviewed	Gmet_2241
Q39TF8	unreviewed	Gmet_2239
Q39TF9	unreviewed	Gmet_2238
Q39TG0	unreviewed	Gmet_2237
Q39TG1	unreviewed	Gmet_2236
Q39TG2	unreviewed	Gmet_2235
Q39TG3	unreviewed	Gmet_2234
Q39TG4	unreviewed	Gmet_2233
Q39TG5	unreviewed	Gmet_2232
Q39TG6	unreviewed	Gmet_2231
Q39TG7	unreviewed	Gmet_2230
Q39TG8	unreviewed	Gmet_2229
Q39TG9	unreviewed	Gmet_2228
Q39TH0	unreviewed	Gmet_2227
Q39TH1	unreviewed	Gmet_2226
Q39TH2	unreviewed	Gmet_2225
Q39TH3	unreviewed	Gmet_2224
Q39TH4	unreviewed	Gmet_2223
Q39TH5	unreviewed	Gmet_2222
Q39TH6	unreviewed	Gmet_2221
Q39TH8	unreviewed	Gmet_2219
Q39TH9	unreviewed	Gmet_2218
Q39TI0	unreviewed	Gmet_2217
Q39TI1	unreviewed	Gmet_2216
Q39TI2	unreviewed	Gmet_2215
Q39TI3	unreviewed	Gmet_2214
Q39TI4	unreviewed	Gmet_2213
Q39TI5	unreviewed	Gmet_2212
Q39TI6	unreviewed	Gmet_2211
Q39TI7	unreviewed	Gmet_2210
Q39TI8	unreviewed	Gmet_2209
Q39TI9	unreviewed	Gmet_2208
Q39TJ0	unreviewed	Gmet_2207
Q39TJ1	unreviewed	Gmet_2206
Q39TJ2	unreviewed	Gmet_2205
Q39TJ3	unreviewed	Gmet_2204
Q39TJ4	unreviewed	Gmet_2203
Q39TJ5	unreviewed	Gmet_2202
Q39TJ6	unreviewed	Gmet_2201
Q39TJ7	unreviewed	Gmet_2200
Q39TJ8	unreviewed	Gmet_2199
Q39TJ9	unreviewed	Gmet_2198
Q39TK0	unreviewed	Gmet_2197
Q39TK1	unreviewed	Gmet_2196
Q39TK2	unreviewed	Gmet_2195
Q39TK3	unreviewed	Gmet_2194
Q39TK4	unreviewed	Gmet_2193
Q39TK5	unreviewed	Gmet_2192
Q39TK7	unreviewed	Gmet_2189
Q39TK8	unreviewed	Gmet_2188
Q39TK9	unreviewed	Gmet_2187
Q39TL1	unreviewed	Gmet_2185
Q39TL2	unreviewed	Gmet_2184
Q39TL3	unreviewed	Gmet_2183
Q39TL4	unreviewed	Gmet_2181
Q39TL5	unreviewed	Gmet_2180
Q39TL6	unreviewed	Gmet_2179
Q39TL7	unreviewed	Gmet_2178
Q39TL8	unreviewed	Gmet_2177
Q39TL9	unreviewed	Gmet_2176
Q39TM0	unreviewed	Gmet_2175
Q39TM1	unreviewed	Gmet_2174
Q39TM2	unreviewed	Gmet_2173
Q39TM4	unreviewed	Gmet_2171
Q39TM5	unreviewed	Gmet_2170
Q39TM6	unreviewed	Gmet_2169
Q39TM7	unreviewed	Gmet_2168
Q39TN0	unreviewed	Gmet_2165
Q39TN2	unreviewed	ompB Gmet_2163
Q39TN3	unreviewed	Gmet_2162
Q39TN6	unreviewed	Gmet_2159
Q39TN7	unreviewed	Gmet_2158
Q39TN8	unreviewed	Gmet_2157
Q39TN9	unreviewed	Gmet_2156
Q39TP0	unreviewed	Gmet_2155
Q39TP1	unreviewed	Gmet_2154
Q39TP2	unreviewed	Gmet_2153
Q39TP3	unreviewed	Gmet_2152
Q39TP5	unreviewed	bamR Gmet_2150
Q39TP6	unreviewed	bamS Gmet_2149
Q39TP7	unreviewed	Gmet_2148
Q39TP8	unreviewed	bamU Gmet_2147
Q39TQ0	unreviewed	bamW Gmet_2145
Q39TQ1	unreviewed	Gmet_2144
Q39TQ2	unreviewed	bamY Gmet_2143
Q39TQ3	unreviewed	Gmet_2142
Q39TQ4	unreviewed	Gmet_2141
Q39TQ5	unreviewed	pcmX Gmet_2140
Q39TQ6	unreviewed	pcmW Gmet_2139
Q39TQ7	unreviewed	pcmV Gmet_2138
Q39TQ8	unreviewed	pcmU Gmet_2137
Q39TQ9	unreviewed	pcmT Gmet_2136
Q39TR0	unreviewed	pcmS Gmet_2135
Q39TR1	unreviewed	pcmR Gmet_2134
Q39TR2	unreviewed	pcmQ Gmet_2133
Q39TR4	unreviewed	pcmO Gmet_2131
Q39TR5	unreviewed	Gmet_2130
Q39TR6	unreviewed	pcmM Gmet_2129
Q39TR8	unreviewed	pcmK Gmet_2127
Q39TR9	unreviewed	pcmJ Gmet_2126
Q39TS0	unreviewed	pcmI Gmet_2125
Q39TS1	unreviewed	Gmet_2124
Q39TS2	unreviewed	pcmG Gmet_2123
Q39TS3	unreviewed	pcmF Gmet_2122
Q39TS4	unreviewed	pcmE Gmet_2121
Q39TS5	unreviewed	pcmD Gmet_2120
Q39TS6	unreviewed	pcmC Gmet_2119
Q39TS8	unreviewed	Gmet_2117
Q39TS9	unreviewed	Gmet_2116
Q39TT0	unreviewed	Gmet_2115
Q39TT1	unreviewed	Gmet_2114
Q39TT2	unreviewed	Gmet_2113
Q39TT3	unreviewed	Gmet_2112
Q39TT5	unreviewed	Gmet_2110
Q39TT6	unreviewed	Gmet_2109
Q39TT7	unreviewed	Gmet_2108
Q39TT8	unreviewed	Gmet_2107
Q39TU1	unreviewed	Gmet_2104
Q39TU2	unreviewed	Gmet_2103
Q39TU3	unreviewed	Gmet_2102
Q39TU5	unreviewed	Gmet_2100
Q39TU6	unreviewed	Gmet_2099
Q39TU7	unreviewed	ptb Gmet_2098
Q39TU8	unreviewed	bgeR Gmet_2097
Q39TU9	unreviewed	Gmet_2096
Q39TV1	unreviewed	mosC-2 Gmet_2094
Q39TV3	unreviewed	Gmet_2092
Q39TV5	unreviewed	Gmet_2090
Q39TV6	unreviewed	Gmet_2089
Q39TV8	unreviewed	bamB-1 Gmet_2087
Q39TV9	unreviewed	bamC-1 Gmet_2086
Q39TW0	unreviewed	bamD Gmet_2085
Q39TW1	unreviewed	bamE Gmet_2084
Q39TW2	unreviewed	bamF Gmet_2083
Q39TW4	unreviewed	bamG Gmet_2081
Q39TW5	unreviewed	bamH Gmet_2080
Q39TW6	unreviewed	bamI Gmet_2079
Q39TW7	unreviewed	bamJ Gmet_2078
Q39TW8	unreviewed	bamK Gmet_2077
Q39TX0	unreviewed	bamM Gmet_2075
Q39TX1	unreviewed	bamN Gmet_2074
Q39TX3	unreviewed	Gmet_2072
Q39TX4	unreviewed	Gmet_2071
Q39TX5	unreviewed	Gmet_2070
Q39TX8	unreviewed	etfB-2 Gmet_2067
Q39TX9	unreviewed	etfA-2 Gmet_2066
Q39TY0	unreviewed	Gmet_2065
Q39TY1	unreviewed	Gmet_2064
Q39TY2	unreviewed	Gmet_2063
Q39TY3	unreviewed	Gmet_2062
Q39TY4	unreviewed	Gmet_2061
Q39TY5	unreviewed	Gmet_2060
Q39TY7	unreviewed	Gmet_2058
Q39TY8	unreviewed	Gmet_2057
Q39TY9	unreviewed	Gmet_2056
Q39TZ0	unreviewed	Gmet_2055
Q39TZ1	unreviewed	Gmet_2054
Q39TZ5	unreviewed	Gmet_2050
Q39TZ6	unreviewed	Gmet_2049
Q39TZ7	unreviewed	Gmet_2048
Q39TZ8	unreviewed	Gmet_2047
Q39TZ9	unreviewed	Gmet_2046
Q39U00	unreviewed	Gmet_2045
Q39U01	unreviewed	Gmet_2044
Q39U02	unreviewed	Gmet_2043
Q39U03	unreviewed	Gmet_2042
Q39U04	unreviewed	Gmet_2041
Q39U05	unreviewed	Gmet_2040
Q39U06	unreviewed	Gmet_2039
Q39U07	unreviewed	Gmet_2038
Q39U08	unreviewed	Gmet_2037
Q39U09	unreviewed	Gmet_2036
Q39U10	unreviewed	Gmet_2035
Q39U11	unreviewed	Gmet_2034
Q39U12	unreviewed	Gmet_2033
Q39U13	unreviewed	Gmet_2032
Q39U14	unreviewed	Gmet_2031
Q39U16	unreviewed	Gmet_2029
Q39U17	unreviewed	Gmet_2028
Q39U18	unreviewed	Gmet_2027
Q39U19	unreviewed	Gmet_2026
Q39U20	unreviewed	Gmet_2025
Q39U22	unreviewed	Gmet_2023
Q39U23	unreviewed	Gmet_2022
Q39U24	unreviewed	acpP-3 Gmet_2021
Q39U25	unreviewed	Gmet_2020
Q39U26	unreviewed	Gmet_2019
Q39U27	unreviewed	Gmet_2018
Q39U28	unreviewed	Gmet_2017
Q39U29	unreviewed	Gmet_2016
Q39U30	unreviewed	Gmet_2015
Q39U31	unreviewed	Gmet_2014
Q39U32	unreviewed	Gmet_2013
Q39U33	unreviewed	Gmet_2012
Q39U34	unreviewed	Gmet_2011
Q39U35	unreviewed	Gmet_2010
Q39U36	unreviewed	Gmet_2009
Q39U37	unreviewed	Gmet_2008
Q39U38	unreviewed	Gmet_2007
Q39U40	unreviewed	Gmet_2005
Q39U41	unreviewed	Gmet_2004
Q39U42	unreviewed	epsH Gmet_2003
Q39U43	unreviewed	epsI Gmet_2002
Q39U44	unreviewed	Gmet_2001
Q39U45	unreviewed	Gmet_2000
Q39U46	unreviewed	Gmet_1999
Q39U47	unreviewed	Gmet_1998
Q39U48	unreviewed	Gmet_1997
Q39U49	unreviewed	Gmet_1996
Q39U50	unreviewed	Gmet_1995
Q39U51	unreviewed	capL Gmet_1994
Q39U52	unreviewed	Gmet_1993
Q39U53	unreviewed	Gmet_1992
Q39U54	unreviewed	Gmet_1991
Q39U55	unreviewed	Gmet_1990
Q39U56	unreviewed	Gmet_1989
Q39U60	unreviewed	fusA-1 Gmet_1985
Q39U61	unreviewed	Gmet_1984
Q39U62	unreviewed	Gmet_1983
Q39U63	unreviewed	Gmet_1982
Q39U64	unreviewed	Gmet_1981
Q39U66	unreviewed	Gmet_1979
Q39U69	unreviewed	Gmet_1976
Q39U70	unreviewed	Gmet_1975
Q39U71	unreviewed	Gmet_1974
Q39U72	unreviewed	Gmet_1973
Q39U73	unreviewed	Gmet_1972
Q39U74	unreviewed	Gmet_1971
Q39U75	unreviewed	Gmet_1970
Q39U76	unreviewed	Gmet_1969
Q39U77	unreviewed	Gmet_1968
Q39U78	unreviewed	Gmet_1967
Q39U79	unreviewed	Gmet_1966
Q39U80	unreviewed	Gmet_1965
Q39U81	unreviewed	Gmet_1964
Q39U82	unreviewed	Gmet_1963
Q39U83	unreviewed	Gmet_1962
Q39U84	unreviewed	Gmet_1961
Q39U86	unreviewed	scpA Gmet_1959
Q39U87	unreviewed	scpB Gmet_1958
Q39U88	unreviewed	Gmet_1957
Q39U89	unreviewed	Gmet_1956
Q39U90	unreviewed	Gmet_1955
Q39U92	unreviewed	Gmet_1953
Q39U94	unreviewed	Gmet_1951
Q39UA1	unreviewed	Gmet_1944
Q39UA3	unreviewed	mscS-1 Gmet_1942
Q39UA5	unreviewed	purQ Gmet_1940
Q39UA8	unreviewed	Gmet_1937
Q39UB0	unreviewed	Gmet_1935
Q39UB2	unreviewed	Gmet_1933
Q39UB3	unreviewed	Gmet_1932
Q39UB4	unreviewed	Gmet_1931
Q39UB7	unreviewed	Gmet_1928
Q39UB8	unreviewed	Gmet_1927
Q39UC0	unreviewed	Gmet_1925
Q39UC1	unreviewed	cbcX Gmet_1924
Q39UC2	unreviewed	cbcW Gmet_1923
Q39UC3	unreviewed	cbcV Gmet_1922
Q39UC5	unreviewed	Gmet_1920
Q39UC6	unreviewed	Gmet_1919
Q39UC7	unreviewed	Gmet_1918
Q39UC8	unreviewed	Gmet_1917
Q39UC9	unreviewed	Gmet_1916
Q39UD0	unreviewed	Gmet_1915
Q39UD1	unreviewed	Gmet_1914
Q39UD6	unreviewed	Gmet_1909
Q39UD8	unreviewed	Gmet_1907
